ASIN,Color,countryCode,Date,Order ID,Size,Store,Cost,Price to USD,Sales to USD,Units Sold
B09JG59MGK,Black,US,12/26/2021,63d18651dba2fe37f0697cd2,120mm,Dracaena Store,31.1,45,90,2
B09JG59MGK,Black,US,12/22/2021,63d18651dba2fe37f0697cce,120mm,Dracaena Store,31.1,45.99,91.98,2
B09JG4TTP2,Black,US,12/25/2021,63d185efdba2fe37f0697155,240mm,Dracaena Store,41.1,65,130,2
B09JG59MGK,Black,AU,9/18/2022,63ed1d1cb65d634d696b7fb0,120mm,Dracaena Store,31.1,60.97,60.97,1
B09JG59MGK,Black,US,6/3/2022,63d4b8d7dba2fe37f0b2346d,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/4/2022,63d4b8d7dba2fe37f0b2346e,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/6/2022,63d4b8d7dba2fe37f0b23470,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/9/2022,63d4b8d7dba2fe37f0b23473,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/11/2022,63d4b8d7dba2fe37f0b23475,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/12/2022,63d4b8d7dba2fe37f0b23476,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,6/14/2022,63d4b8d7dba2fe37f0b23478,120mm,Dracaena Store,31.1,49.99,49.99,1
B09JG59MGK,Black,US,9/9/2022,63d81ad2e561b5a4b69bb5c9,120mm,Dracaena Store,31.1,52,52,1
B09JG4TTP2,Black,US,6/6/2022,63d4b730dba2fe37f0b22372,240mm,Dracaena Store,41.1,56.99,56.99,1
B09JG4TTP2,Black,US,6/7/2022,63d4b730dba2fe37f0b22373,240mm,Dracaena Store,41.1,56.99,56.99,1
B09JG4TTP2,Black,US,6/12/2022,63d4b730dba2fe37f0b22378,240mm,Dracaena Store,41.1,56.99,56.99,1
B09JG4TTP2,Black,US,6/15/2022,63d4b730dba2fe37f0b2237b,240mm,Dracaena Store,41.1,56.99,56.99,1
B09JG4TTP2,Black,US,6/19/2022,63d4b730dba2fe37f0b2237f,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,6/21/2022,63d4b730dba2fe37f0b22381,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,6/26/2022,63d4b730dba2fe37f0b22386,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,6/28/2022,63d4b730dba2fe37f0b22388,240mm,Dracaena Store,41.1,69,69,1
B09JG5X1PY,Black,US,9/7/2022,63d81a6ce561b5a4b69bb063,360mm,Dracaena Store,51,86,86,1
B09JG5X1PY,Black,US,6/2/2022,63d4b741dba2fe37f0b223aa,360mm,Dracaena Store,51,86.99,86.99,1
B09JG5X1PY,Black,US,6/23/2022,63d4b741dba2fe37f0b223bf,360mm,Dracaena Store,51,86.99,86.99,1
B09JG5X1PY,Black,US,6/29/2022,63d4b741dba2fe37f0b223c5,360mm,Dracaena Store,51,86.99,86.99,1
B09JG59MGK,Black,US,6/2/2022,63d4b8d7dba2fe37f0b2346c,120mm,Dracaena Store,31.1,25,49.99,2
B09JG59MGK,Black,US,6/1/2022,63d4b8d7dba2fe37f0b2346b,120mm,Dracaena Store,31.1,49.99,99.98,2
B09JG59MGK,Black,US,6/7/2022,63d4b8d7dba2fe37f0b23471,120mm,Dracaena Store,31.1,49.99,99.98,2
B09JG59MGK,Black,US,6/10/2022,63d4b8d7dba2fe37f0b23474,120mm,Dracaena Store,31.1,49.99,99.98,2
B09JG59MGK,Black,US,6/13/2022,63d4b8d7dba2fe37f0b23477,120mm,Dracaena Store,31.1,49.99,99.98,2
B09JG59MGK,Black,US,6/19/2022,63d4b8d7dba2fe37f0b2347d,120mm,Dracaena Store,31.1,51.99,103.98,2
B09JG59MGK,Black,US,6/20/2022,63d4b8d7dba2fe37f0b2347e,120mm,Dracaena Store,31.1,51.99,103.98,2
B09JG59MGK,Black,US,6/22/2022,63d4b8d7dba2fe37f0b23480,120mm,Dracaena Store,31.1,51.99,103.98,2
B09JG59MGK,Black,US,6/23/2022,63d4b8d7dba2fe37f0b23481,120mm,Dracaena Store,31.1,51.99,103.98,2
B09JG59MGK,Black,US,6/28/2022,63d4b8d7dba2fe37f0b23486,120mm,Dracaena Store,31.1,51.99,103.98,2
B09JG4TTP2,Black,US,6/11/2022,63d4b730dba2fe37f0b22377,240mm,Dracaena Store,41.1,56.99,113.98,2
B09JG59MGK,Black,US,6/21/2022,63d4b8d7dba2fe37f0b2347f,120mm,Dracaena Store,31.1,51.99,155.97,3
B09JG59MGK,Black,US,6/25/2022,63d4b8d7dba2fe37f0b23483,120mm,Dracaena Store,31.1,51.99,155.97,3
B09JG59MGK,Black,US,6/26/2022,63d4b8d7dba2fe37f0b23484,120mm,Dracaena Store,31.1,51.99,155.97,3
B09JG59MGK,Black,US,6/29/2022,63d4b8d7dba2fe37f0b23487,120mm,Dracaena Store,31.1,51.99,155.97,3
B09JG4TTP2,Black,US,6/13/2022,63d4b730dba2fe37f0b22379,240mm,Dracaena Store,41.1,56.99,170.97,3
B09JG4TTP2,Black,US,6/17/2022,63d4b730dba2fe37f0b2237d,240mm,Dracaena Store,41.1,56.99,170.97,3
B09JG59MGK,Black,US,6/18/2022,63d4b8d7dba2fe37f0b2347c,120mm,Dracaena Store,31.1,51.99,207.96,4
B09JG59MGK,Black,US,6/27/2022,63d4b8d7dba2fe37f0b23485,120mm,Dracaena Store,31.1,51.99,207.96,4
B09JG59MGK,Black,US,6/30/2022,63d4b8d7dba2fe37f0b23488,120mm,Dracaena Store,31.1,51.99,207.96,4
B09JG59MGK,Black,US,6/24/2022,63d4b8d7dba2fe37f0b23482,120mm,Dracaena Store,31.1,51.99,259.95,5
B09JG59MGK,Black,US,6/15/2022,63d4b8d7dba2fe37f0b23479,120mm,Dracaena Store,31.1,49.99,299.94,6
B09JG4TTP2,Black,CA,9/19/2022,63eb02cab65d634d6946328e,240mm,Dracaena Store,41.1,60.04,60.04,1
B09JG4TTP2,Black,CA,9/23/2022,63f25997ea61057102240cef,240mm,Dracaena Store,41.1,60.04,60.04,1
B09JG59MGK,Black,JP,9/3/2022,63d8b4a115f0dd999069e679,120mm,Dracaena Store,31.1,55.993,55.993,1
B09JG59MGK,Black,JP,9/2/2022,63d7aca2e561b5a4b697f4d2,120mm,Dracaena Store,31.1,55.993,111.986,2
B09JG59MGK,Black,CA,11/16/2022,6436b832334b3086ad0b9075,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,11/19/2022,643f2ae1c0c3edd418dd2aa5,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG4TTP2,Black,CA,9/9/2022,63d80b2ae561b5a4b69b18df,240mm,Dracaena Store,41.1,60.04,60.04,1
B09JG59MGK,Black,DE,10/1/2022,63fbc75d6b5148a5754fc84a,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,10/24/2022,6411b8f21bb907e3939c5b17,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,10/25/2022,6411b8f21bb907e3939c5b18,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,10/28/2022,642283cb8c830bbda3abf367,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,11/10/2022,64325c842573fba749d0b479,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,11/18/2022,64325c842573fba749d0b481,120mm,Dracaena Store,31.1,61.0509,61.0509,1
B09JG59MGK,Black,DE,10/12/2022,640d8d551bb907e39356c904,120mm,Dracaena Store,31.1,61.5632,61.5632,1
B09JG59MGK,Black,DE,11/12/2022,64325c842573fba749d0b47b,120mm,Dracaena Store,31.1,61.5632,61.5632,1
B09JG4TTP2,Black,DE,10/5/2022,63fbc8316b5148a5754fd898,240mm,Dracaena Store,41.1,65.4,65.4,1
B09JG4TTP2,Black,DE,10/25/2022,6411b9d61bb907e3939c65fe,240mm,Dracaena Store,41.1,65.4,65.4,1
B09JG4TTP2,Black,DE,11/18/2022,64325d602573fba749d0c95d,240mm,Dracaena Store,41.1,65.4,65.4,1
B09JG5X1PY,Black,DE,11/12/2022,64325d062573fba749d0c051,360mm,Dracaena Store,51,94.83,94.83,1
B09JG4TTP2,Black,FR,11/11/2022,643243392573fba749ce5536,240mm,Dracaena Store,41.1,75.21,75.21,1
B09JG59MGK,Black,GB,11/5/2022,642279ef8c830bbda3ab5211,120mm,Dracaena Store,31.1,58.42,58.42,1
B09JG59MGK,Black,GB,11/15/2022,643256742573fba749d0205e,120mm,Dracaena Store,31.1,58.42,58.42,1
B09JG4TTP2,Black,GB,11/4/2022,64227a068c830bbda3ab53d2,240mm,Dracaena Store,41.1,76.2,76.2,1
B09JG4TTP2,Black,IT,10/12/2022,640da6931bb907e393587358,240mm,Dracaena Store,41.1,75.21,75.21,1
B09JG59MGK,Black,JP,10/29/2022,642317978c830bbda3b72101,120mm,Dracaena Store,31.1,53.186,53.186,1
B09JG59MGK,Black,JP,11/1/2022,642704d78c830bbda3fe3b27,120mm,Dracaena Store,31.1,53.186,53.186,1
B09JG59MGK,Black,GB,11/3/2022,642279ef8c830bbda3ab520f,120mm,Dracaena Store,31.1,58.42,116.84,2
B09JG59MGK,Black,GB,11/10/2022,643256742573fba749d02059,120mm,Dracaena Store,31.1,58.42,116.84,2
B09JG5X1PY,Black,JP,10/28/2022,6421cb998c830bbda39ae04f,360mm,Dracaena Store,51,87.962,175.924,2
B09JG59MGK,Black,AU,10/19/2022,640c74c61bb907e393404659,120mm,Dracaena Store,31.1,65.66,65.66,1
B09JG59MGK,Black,CA,10/4/2022,63feeca06b5148a5756f1b6e,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,10/13/2022,640df2281bb907e3935d4b8a,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,10/21/2022,64171e941bb907e393d65445,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,10/22/2022,64171e941bb907e393d65446,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,10/23/2022,64171e941bb907e393d65447,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,10/25/2022,64171e941bb907e393d65449,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,11/1/2022,642784ce8c830bbda3077223,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,11/2/2022,642864218c830bbda317368b,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG4TTP2,Black,CA,10/7/2022,63feec156b5148a5756f1577,240mm,Dracaena Store,41.1,60.04,60.04,1
B09JG4TTP2,Black,CA,10/8/2022,63feec156b5148a5756f1578,240mm,Dracaena Store,41.1,60.04,60.04,1
B09JG4TTP2,Black,CA,10/13/2022,640df1ba1bb907e3935d431a,240mm,Dracaena Store,41.1,60.04,60.04,1
B09JG4TTP2,Black,CA,10/18/2022,6414c0de1bb907e393bf03ca,240mm,Dracaena Store,41.1,60.04,180.12,3
B09JG59MGK,Black,US,9/10/2022,63e2f6ec58ed550a45d8ba5a,120mm,Dracaena Store,31.1,52,52,1
B09JG59MGK,Black,US,9/14/2022,63e869157d111e070f946be3,120mm,Dracaena Store,31.1,52,52,1
B09JG59MGK,Black,US,9/16/2022,63ea5fccb65d634d6936cb8a,120mm,Dracaena Store,31.1,52,52,1
B09JG59MGK,Black,US,9/17/2022,63eb1399b65d634d69480b66,120mm,Dracaena Store,31.1,52,52,1
B09JG59MGK,Black,US,9/18/2022,63eb1399b65d634d69480b67,120mm,Dracaena Store,31.1,52,52,1
B09JG59MGK,Black,US,9/22/2022,63f26adbea6105710225e604,120mm,Dracaena Store,31.1,52,52,1
B09JG59MGK,Black,US,9/25/2022,63f6873e6b5148a575e6a304,120mm,Dracaena Store,31.1,52,52,1
B09JG4TTP2,Black,US,9/11/2022,63e4741d58ed550a45f84c6c,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,9/16/2022,63ea5f54b65d634d6936bd98,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,9/18/2022,63eb132cb65d634d69480027,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,9/21/2022,63eb132cb65d634d6948002a,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,9/24/2022,63f4e5126b5148a575c0218e,240mm,Dracaena Store,41.1,69,69,1
B09JG5X1PY,Black,US,9/24/2022,63f4e5176b5148a575c02224,360mm,Dracaena Store,51,86,86,1
B09JG5X1PY,Black,US,9/26/2022,63f81ead6b5148a575091740,360mm,Dracaena Store,51,86,86,1
B09JG59MGK,Black,US,9/11/2022,63e4748c58ed550a45f85248,120mm,Dracaena Store,31.1,52,104,2
B09JG59MGK,Black,US,9/19/2022,63eb1399b65d634d69480b68,120mm,Dracaena Store,31.1,52,104,2
B09JG59MGK,Black,US,9/21/2022,63eb1399b65d634d69480b6a,120mm,Dracaena Store,31.1,52,104,2
B09JG59MGK,Black,US,9/23/2022,63f26adbea6105710225e605,120mm,Dracaena Store,31.1,52,104,2
B09JG59MGK,Black,US,9/24/2022,63f4e58b6b5148a575c02dbe,120mm,Dracaena Store,31.1,52,104,2
B09JG59MGK,Black,US,9/13/2022,63e4748c58ed550a45f8524a,120mm,Dracaena Store,31.1,52,156,3
B09JG59MGK,Black,US,9/20/2022,63eb1399b65d634d69480b69,120mm,Dracaena Store,31.1,52,156,3
B09JG59MGK,Black,US,9/27/2022,63f919ee6b5148a5751cfa58,120mm,Dracaena Store,31.1,52,156,3
B09JG59MGK,Black,US,9/28/2022,63fa834e6b5148a57539d074,120mm,Dracaena Store,31.1,52,156,3
B09JG59MGK,Black,US,9/26/2022,63f81f186b5148a575091f92,120mm,Dracaena Store,31.1,39,156,4
B09JG59MGK,Black,DE,3/15/2023,6440d672c0c3edd418fb77f7,120mm,Dracaena Store,31.1,61.5414,61.5414,1
B09JG59MGK,Black,DE,4/1/2023,64407f3ec0c3edd418f50a5e,120mm,Dracaena Store,31.1,54.4891,54.4891,1
B09JG59MGK,Black,DE,4/14/2023,64407f3ec0c3edd418f50a6b,120mm,Dracaena Store,31.1,54.4891,54.4891,1
B09JG59MGK,Black,DE,4/16/2023,64407f3ec0c3edd418f50a6d,120mm,Dracaena Store,31.1,54.4891,54.4891,1
B09JG4TTP2,Black,DE,4/16/2023,6440806fc0c3edd418f51ffd,240mm,Dracaena Store,41.1,74.1091,74.1091,1
B09JG59MGK,Black,DE,4/17/2023,64407f3ec0c3edd418f50a6e,120mm,Dracaena Store,31.1,55.8625,55.8625,1
B09JG59MGK,Black,DE,4/19/2023,64407f3ec0c3edd418f50a70,120mm,Dracaena Store,31.1,54.4891,54.4891,1
B09JG59MGK,Black,DE,4/12/2023,64407f3ec0c3edd418f50a69,120mm,Dracaena Store,31.1,54.4891,108.9782,2
B09JG59MGK,Black,GB,10/12/2022,640d87591bb907e393563106,120mm,Dracaena Store,31.1,60.9473,60.9473,1
B09JG59MGK,Black,GB,10/17/2022,6411b2f61bb907e3939c0f98,120mm,Dracaena Store,31.1,66.04,66.04,1
B09JG59MGK,Black,GB,10/21/2022,6411b2f61bb907e3939c0f9c,120mm,Dracaena Store,31.1,66.04,66.04,1
B09JG59MGK,Black,GB,2/19/2023,6440ce79c0c3edd418fadcb7,120mm,Dracaena Store,31.1,65.3923,65.3923,1
B09JG59MGK,Black,GB,2/21/2023,6440ce79c0c3edd418fadcb9,120mm,Dracaena Store,31.1,65.3923,65.3923,1
B09JG59MGK,Black,GB,2/26/2023,6440ce79c0c3edd418fadcbe,120mm,Dracaena Store,31.1,67.0306,67.0306,1
B09JG59MGK,Black,GB,3/3/2023,6440ce79c0c3edd418fadcc3,120mm,Dracaena Store,31.1,52.3113,52.3113,1
B09JG59MGK,Black,GB,3/7/2023,6440ce79c0c3edd418fadcc7,120mm,Dracaena Store,31.1,67.0306,67.0306,1
B09JG59MGK,Black,GB,3/8/2023,6440ce79c0c3edd418fadcc8,120mm,Dracaena Store,31.1,65.3923,65.3923,1
B09JG59MGK,Black,GB,3/13/2023,6440ce79c0c3edd418fadccd,120mm,Dracaena Store,31.1,65.3923,65.3923,1
B09JG59MGK,Black,GB,4/14/2023,644076ecc0c3edd418f4690d,120mm,Dracaena Store,31.1,65.3923,65.3923,1
B09JG59MGK,Black,GB,4/18/2023,644076ecc0c3edd418f46911,120mm,Dracaena Store,31.1,65.3923,65.3923,1
B09JG59MGK,Black,GB,2/25/2023,6440ce79c0c3edd418fadcbd,120mm,Dracaena Store,31.1,67.0306,134.0612,2
B09JG59MGK,Black,GB,3/2/2023,6440ce79c0c3edd418fadcc2,120mm,Dracaena Store,31.1,58.8518,117.7036,2
B09JG59MGK,Black,IT,11/20/2022,64403a81c0c3edd418f07c6e,120mm,Dracaena Store,31.1,62.13,62.13,1
B09JG59MGK,Black,IT,4/15/2023,6440a240c0c3edd418f77d7e,120mm,Dracaena Store,31.1,62.1191,62.1191,1
B09JG4TTP2,Black,IT,4/19/2023,6440a260c0c3edd418f78034,240mm,Dracaena Store,41.1,75.1991,75.1991,1
B09JG59MGK,Black,JP,10/8/2022,63f751776b5148a575f94fba,120mm,Dracaena Store,31.1,55.993,55.993,1
B09JG59MGK,Black,JP,10/12/2022,640cd1531bb907e39347454c,120mm,Dracaena Store,31.1,51.093,51.093,1
B09JG59MGK,Black,JP,10/14/2022,640e609d1bb907e393667368,120mm,Dracaena Store,31.1,51.093,51.093,1
B09JG59MGK,Black,JP,10/27/2022,640e609d1bb907e393667375,120mm,Dracaena Store,31.1,53.186,53.186,1
B09JG59MGK,Black,JP,11/11/2022,64340364334b3086ade682b4,120mm,Dracaena Store,31.1,53.186,53.186,1
B09JG59MGK,Black,JP,11/19/2022,643ebcd6c0c3edd418d542b3,120mm,Dracaena Store,31.1,46.186,46.186,1
B09JG59MGK,Black,JP,11/20/2022,64403feec0c3edd418f0f233,120mm,Dracaena Store,31.1,46.186,46.186,1
B09JG59MGK,Black,JP,11/16/2022,64340364334b3086ade682b9,120mm,Dracaena Store,31.1,53.186,159.558,3
B09JG59MGK,Black,MX,11/18/2022,6436a7de334b3086ad0b3a73,120mm,Dracaena Store,31.1,51.04,51.04,1
B09JG4TTP2,Black,US,10/16/2022,6412a8ce1bb907e393aa8b48,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,10/19/2022,6416798d1bb907e393d01fac,240mm,Dracaena Store,41.1,69,69,1
B09JG5X1PY,Black,US,10/20/2022,64172e1d1bb907e393d7130c,360mm,Dracaena Store,51,86,86,1
B09JG4TTP2,Black,US,10/23/2022,64172e181bb907e393d712f1,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,10/30/2022,6424fdf98c830bbda3d9f4fb,240mm,Dracaena Store,41.1,69,69,1
B09JG5X1PY,Black,US,10/30/2022,6424fdfe8c830bbda3d9f573,360mm,Dracaena Store,51,86,86,1
B09JG4TTP2,Black,US,11/5/2022,642cc5e3297d80a266ec3f25,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,11/7/2022,642cc5e3297d80a266ec3f27,240mm,Dracaena Store,41.1,69,69,1
B09JG4TTP2,Black,US,11/8/2022,642cc5e3297d80a266ec3f28,240mm,Dracaena Store,41.1,69,69,1
B09JG59MGK,Black,US,10/29/2022,642369358c830bbda3bd168d,120mm,Dracaena Store,31.1,52,104,2
B09JG59MGK,Black,US,10/21/2022,64172e821bb907e393d715bf,120mm,Dracaena Store,31.1,52,156,3
B09JG59MGK,Black,US,10/25/2022,64172e821bb907e393d715c3,120mm,Dracaena Store,31.1,52,156,3
B09JG4TTP2,Black,US,10/25/2022,64172e181bb907e393d712f3,240mm,Dracaena Store,41.1,69,207,3
B09JG4TTP2,Black,US,11/3/2022,642a02968c830bbda334b729,240mm,Dracaena Store,41.1,46,138,3
B09JG4TTP2,Black,US,11/4/2022,642a02968c830bbda334b72a,240mm,Dracaena Store,41.1,69,207,3
B09JG59MGK,Black,US,10/23/2022,64172e821bb907e393d715c1,120mm,Dracaena Store,31.1,52,208,4
B09JG59MGK,Black,US,10/30/2022,6424fe668c830bbda3da0095,120mm,Dracaena Store,31.1,52,208,4
B09JG59MGK,Black,US,10/31/2022,6425fee68c830bbda3ec4967,120mm,Dracaena Store,31.1,52,208,4
B09JG59MGK,Black,US,11/7/2022,642cc677297d80a266ec4aa3,120mm,Dracaena Store,31.1,54.99,219.96,4
B09JG4TTP2,Black,US,11/9/2022,64320a662573fba749c92bcc,240mm,Dracaena Store,41.1,69,276,4
B09JG59MGK,Black,US,10/16/2022,6412a9421bb907e393aa90ca,120mm,Dracaena Store,31.1,52,260,5
B09JG59MGK,Black,US,10/26/2022,64172e821bb907e393d715c4,120mm,Dracaena Store,31.1,52,260,5
B09JG59MGK,Black,US,11/1/2022,642795168c830bbda308bf89,120mm,Dracaena Store,31.1,52,260,5
B09JG59MGK,Black,US,10/19/2022,641679f71bb907e393d0252e,120mm,Dracaena Store,31.1,52,312,6
B09JG59MGK,Black,US,10/22/2022,64172e821bb907e393d715c0,120mm,Dracaena Store,31.1,52,312,6
B09JG59MGK,Black,US,11/9/2022,64320ad32573fba749c9370c,120mm,Dracaena Store,31.1,54.99,329.94,6
B09JG59MGK,Black,US,10/20/2022,64172e821bb907e393d715be,120mm,Dracaena Store,31.1,52,364,7
B09JG59MGK,Black,US,10/28/2022,6421c1f48c830bbda399dc81,120mm,Dracaena Store,31.1,52,364,7
B09JG59MGK,Black,US,11/2/2022,642874738c830bbda3185a39,120mm,Dracaena Store,31.1,52,364,7
B09JG59MGK,Black,US,11/5/2022,642cc677297d80a266ec4aa1,120mm,Dracaena Store,31.1,52,364,7
B09JG59MGK,Black,US,11/6/2022,642cc677297d80a266ec4aa2,120mm,Dracaena Store,31.1,52,364,7
B09JG59MGK,Black,US,10/24/2022,64172e821bb907e393d715c2,120mm,Dracaena Store,31.1,52,416,8
B09JG59MGK,Black,US,10/27/2022,64172e821bb907e393d715c5,120mm,Dracaena Store,31.1,52,416,8
B09JG59MGK,Black,US,11/3/2022,642a03058c830bbda334c1b5,120mm,Dracaena Store,31.1,52,416,8
B09JG59MGK,Black,US,11/4/2022,642a03058c830bbda334c1b6,120mm,Dracaena Store,31.1,52,468,9
B09JG59MGK,Black,US,10/17/2022,641365ec1bb907e393b1f5b8,120mm,Dracaena Store,31.1,47.27,520,11
B09JG59MGK,Black,US,10/18/2022,6414d52c1bb907e393bfdd4a,120mm,Dracaena Store,31.1,52,572,11
B09JG59MGK,Black,US,11/8/2022,642cc677297d80a266ec4aa4,120mm,Dracaena Store,31.1,50.27,904.93,18
B09JG59MGK,Black,CA,11/25/2022,64416c5cc0c3edd41805e1c9,120mm,Dracaena Store,31.1,42.5524,42.5524,1
B09JG59MGK,Black,CA,11/23/2022,64416c5cc0c3edd41805e1c7,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,12/4/2022,64416c5cc0c3edd41805e1d2,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,12/8/2022,64416c5cc0c3edd41805e1d6,120mm,Dracaena Store,31.1,52.44,52.44,1
B09JG59MGK,Black,CA,12/13/2022,64416c5cc0c3edd41805e1db,120mm,Dracaena Store,31.1,58.5124,58.5124,1
B09JG59MGK,Black,CA,12/15/2022,64416c5cc0c3edd41805e1dd,120mm,Dracaena Store,31.1,58.5124,58.5124,1
B09JG59MGK,Black,CA,12/16/2022,64416c5cc0c3edd41805e1de,120mm,Dracaena Store,31.1,58.5124,58.5124,1
B09JG59MGK,Black,CA,12/18/2022,64416c5cc0c3edd41805e1e0,120mm,Dracaena Store,31.1,58.5124,58.5124,1
B09JG59MGK,Black,CA,12/19/2022,64416c5cc0c3edd41805e1e1,120mm,Dracaena Store,31.1,58.5124,58.5124,1
B09JG59MGK,Black,DE,9/21/2022,63f091ffb137a68bcc6b9fe6,120mm,Dracaena Store,31.1,61.5632,61.5632,1
